ticker,name,category,expense_ratio
TGS,Transportadora de Gas del Sur SA ADR,Emerging Mid Growth,0.0
TRIB,Trinity Biotech PLC ADR,Intl Small Value,0.0
TBI,TrueBlue Inc,US Small Value,0.0
TRST,Trustco Bank Corp N Y,US Small Value,0.0
TTMI,TTM Technologies Inc,US Small Value,0.0
CNO,CNO Financial Group Inc,US Small Value,0.0
JHEQX,JPMorgan Hedged Equity I,** 97 US Large Blend / 2 Intl Large Blend / 1 Cash **,0.0058
FSKLX,Fidelity® SAI Intl Low Volatil Idx,Intl Large Blend,0.0017
TUP,Tupperware Brands Corp,US Small Value,0.0
TKC,Turkcell Iletisim Hizmetleri AS ADR,Emerging Mid Blend,0.0
UDR,UDR Inc,US Mid Blend,0.0
UGI,UGI Corp,US Mid Blend,0.0
UMBF,UMB Financial Corp,US Small Value,0.0
UNF,UniFirst Corp,US Small Growth,0.0
UBSI,United Bankshares Inc,US Mid Blend,0.0
UFCS,United Fire Group Inc,US Small Value,0.0
UMC,United Microelectronics Corp ADR,Emerging Large Value,0.0
UUGRY,United Utilities Group PLC ADR,Intl Mid Blend,0.0
REEAX,RBC Emerging Markets Equity A,Emerging Large Blend,0.0113
CNQ,CANADIAN NATURAL RES   F,Intl Large Growth,0.0
UVV,Universal Corp,US Small Value,0.0
UFPI,Universal Forest Products Inc,US Small Blend,0.0
UHT,Universal Health Realty Income Trust,US Small Blend,0.0
UBP,Urstadt Biddle Properties Inc,US Small Blend,0.0
UBA,Urstadt Biddle Properties Inc Class A,US Small Blend,0.0
UCFC,United Community Financial Corp,US Small Blend,0.0
VAL,Valaris PLC Class A,Intl Small Value,0.0
VALE,Vale SA ADR,Emerging Large Value,0.0
VMI,Valmont Industries Inc,US Small Value,0.0
FSUVX,Fidelity® SAI US LowVolatility Idx,US Large Blend,0.0011
VECO,Veeco Instruments Inc,US Small Value,0.0
AABA,"Altaba Inc(USD,AABA)",US Mid Growth,0.0
CNXM,CNX Midstream Partners LP,US Small Blend,0.0
VEOEY,Veolia Environnement SA ADR,Intl Large Blend,0.0
VRSN,VeriSign Inc,US Large Growth,0.0
VVI,Viad Corp,US Small Blend,0.0
VIEWF,Viewtran Group Inc,Emerging Small Growth,0.0
VOXX,VOXX International Corp Class A,US Small Value,0.0
WACLY,Wacoal Holdings Corp ADR,Intl Mid Value,0.0
WAFD,Washington Federal Inc,US Small Blend,0.0
SWYOX,Schwab Target 2065 Index,** 63 US Large Blend / 30 Intl Large Blend / 5 Emerging Large Blend / 2 Int-Term Inv. Grade **,0.0008
WTS,Watts Water Technologies Inc A,US Small Blend,0.0
WZENY,Webzen Inc,US Small Blend,0.0
WRI,Weingarten Realty Investors,US Small Value,0.0
CNZLX,Commonwealth Australia/New Zealand,Intl Small Growth,0.0259
WMK,Weis Markets Inc,US Small Value,0.0
WEN,The Wendy's Co Class A,US Mid Growth,0.0
WSBC,Wesbanco Inc,US Small Blend,0.0
WABC,Westamerica Bancorp,US Small Blend,0.0
WGO,Winnebago Industries Inc,US Small Blend,0.0
WIT,Wipro Ltd ADR,Emerging Large Blend,0.0
TIIRX,TIAA-CREF Growth & Income Retail,** 94 US Large Blend / 6 Intl Large Blend **,0.0069
WWW,Wolverine World Wide Inc,US Small Value,0.0
WWD,Woodward Inc,US Mid Growth,0.0
WRLD,World Acceptance Corp,US Small Blend,0.0
WWE,World Wrestling Entertainment Inc Class A,US Mid Growth,0.0
COF,CAPITAL ONE FINANCIAL CORP,US Large Value,0.0
WOR,Worthington Industries Inc,US Small Value,0.0
WPP,WPP PLC ADR,Intl Large Value,0.0
WYNN,Wynn Resorts Ltd,US Mid Value,0.0
XPER,Xperi Corp,US Small Value,0.0
ZBRA,Zebra Technologies Corp,US Mid Growth,0.0
GMO,"General Moly Inc(USD,GMO)",US Small Value,0.0
ZIXI,Zix Corp,US Small Growth,0.0
ZNGA,Zynga Inc Class A,US Mid Growth,0.0
FBALX,Fidelity® Balanced,** 66 US Large Blend / 5 Intl Large Blend / 25 Int-Term Inv. Grade / 4 Cash **,0.0053
LIBIX,BlackRock LifePath® Index 2025 Instl,** 40 US Large Blend / 20 Intl Large Blend / 40 Int-Term Inv. Grade **,0.0015
GBTC,Grayscale Bitcoin Trust,Non-Traditional,0.02
COL,"Rockwell Collins Inc(USD,COL)",US Large Blend,0.0
SRET,Global X SuperDividend® REIT ETF,** 90 US Real Estate / 10 Intl Real Estate **,0.0059
RNDLX,RiverNorth Doubleline Strategic Inc R,Int-Term Inv. Grade,0.017
BNZL,Bunzl PLC,Intl Mid Blend,0.0
SWYMX,Schwab Target 2050 Index,** 61 US Large Blend / 27 Intl Large Blend / 5 Emerging Large Blend / 7 Int-Term Inv. Grade **,0.0008
MGM,MGM Resorts International,US Mid Blend,0.0
LVS,Las Vegas Sands Corp,US Mid Growth,0.0
MACMX,BlackRock California Muni Opps Instl,Int-Term Inv. Grade,0.0046
RNSIX,RiverNorth Doubleline Strategic Inc I,Int-Term Inv. Grade,0.0145
EVV,EV Limited Duration Income,** 70 High Yield / 30 Short-Term Inv. Grade **,0.0112
BZLFY,Bunzl PLC ADR,Intl Mid Blend,0.0
coll,"Collegium Pharmaceutical Inc(USD,COLL)",US Small Blend,0.0
VSEQX,Vanguard Strategic Equity Inv,US Mid Blend,0.0017
JAOSX,Janus Henderson Overseas T,Intl Large Blend,0.0077
HCR,Hi-Crush Inc,US Small Blend,0.0
FPHAX,Fidelity® Select Pharmaceuticals Port,** 54 US Large Blend / 46 Intl Large Blend **,0.0075
GGBXF,Green Growth Brands Inc,US Small Blend,0.0
CDNA,CareDx Inc,US Small Growth,0.0
PEGA,Pegasystems Inc,US Mid Growth,0.0
ARKG,ARK Genomic Revolution Multi-Sector ETF,** 90 US Small Growth / 10 Intl Small Growth **,0.0075
IGV,iShares Expanded Tech-Software Sect ETF,US Large Growth,0.0046
COMT,"iShares Commodities Select Strategy ETF(USD,COMT)",Commodities,0.0048
RAGTX,AllianzGI Technology A,US Large Growth,0.0156
ARTHX,Artisan Global Equity Investor,** 55 US Large Growth / 45 Intl Large Growth **,0.0136
AROIX,American Century One Choice 2045 Inv,** 48 US Large Blend / 18 Intl Large Blend / 5 Emerging Large Blend / 26 Int-Term Inv. Grade / 3 Cash **,0.0087
BDFFX,Baron Discovery Retail,** 80 US Small Growth / 10 Intl Small Growth / 10 Cash **,0.0135
OPGSX,Invesco Oppenheimer Gold & Spec Mnrl A,** 90 Intl Mid Growth / 10 US Mid Growth **,0.0117
INPIX,ProFunds Internet UltraSector Inv,** 75 US Large Growth / 25 Cash **,0.0142
SMPIX,ProFunds Semiconductor UltraSector Inv,**75 US Large Blend / 25 Cash**,0.0144
RYOIX,Rydex Biotechnology Inv,US Large Growth,0.0146
NOW,ServiceNow Inc,US Large Growth,0.0
CET,Central Securities Corporation,US Large Blend,0.0
coo,"The Cooper Companies Inc(USD,COO)",US Mid Growth,0.0
CQP,Cheniere Energy Partners LP,US Large Growth,0.0
ARYIX,American Century One Choice 2035 Inv,** 41 US Large Blend / 17 Intl Large Blend / 37 Int-Term Inv. Grade / 5 Cash **,0.0082
RNP,Cohen & Steers REIT & Preferred Income,**50 US Large Growth / 25 Int-Term Inv. Grade / 25 US Real Estate***,0.0193
SPXL,Direxion Daily S&P500® Bull 3X ETF,** 95 US Large Blend / 5 Cash **,0.0087
FNJN,Finjan Holdings Inc,US Small Growth,0.0
HCM,Hutchison China Meditech Ltd ADR,Emerging Mid Growth,0.0
IFN,India Fund Inc,Intl Large Growth,0.0
JKS,JinkoSolar Holding Co Ltd ADR,Emerging Small Growth,0.0
MCHOY,MultiChoice Group Ltd ADR,Emerging Mid Growth,0.0
GF,New Germany Fund,Intl Medium Growth,0.0
NZF,Nuveen Municipal Credit Income,Long-Term Inv. Grade,0.0243
COP,ConocoPhillips,US Large Value,0.0
VUSB,Vanguard Ultra-Short Bond ETF,Short-Term Inv. Grade,0.001
FSPCX,Fidelity® Select Insurance Port,** 88 US Large Value / 12 Intl Large Value **,0.0078
PROSY,Prosus NV ADR,Intl Large Growth,0.0
SB,Safe Bulkers Inc,US Small Blend,0.0
DQ,Daqo New Energy Corp ADR,Emerging Small Growth,0.0
BIT,BlackRock Multi-Sector Income,Long-Term Inv. Grade,0.0289
FBAKX,Fidelity® Balanced K,** 60 US Large Blend / 10 Intl Large Blend / 30 Int-Term Inv. Grade **,0.0045
IVH,Ivy High Income Opportunities,High Yield,0.0277
LL,Lumber Liquidators Holdings Inc,US Small Growth,0.0
CAF,MS China A Share,** 95 Intl Large Blend / 5 Cash **,0.0173
PHT,Pioneer High Income Trust,** 90 High Yield / 10 Cash **,0.0241
TRRKX,T. Rowe Price Retirement 2045,** 63 US Large Blend / 25 Intl Large Blend / 5 Emerging Large Blend / 7 Cash **,0.0062
CORP,"PIMCO Investment Grade Corporate Bd ETF(USD,CORP)",Int-Term Inv. Grade,0.002
JTUAX,JPMorgan US Small Company A,US Small Blend,0.0124
THGA,The Hanover Insurance Group Inc,Preferred Stock,0.0
PRISX,T. Rowe Price Financial Services,** 80 US Mid Value / 17 Intl Mid Value / 3 Cash **,0.0088
SLGpI,SL Green Realty Corp,Preferred Stock,0.0
COST,Costco Wholesale Corp,US Large Blend,0.0
INNpE,Summit Hotel Properties Inc,Preferred Stock,0.0
UMHpB,UMH Properties Inc,Preferred Stock,0.0
KRC,Kilroy Realty Corp,US Mid Blend,0.0
DFSD,Dimensional Short-Duration Fixed Inc ETF,Short-Term Inv. Grade,0.0018
AADEX,"American Beacon Large Cap Value Instl(USD,AADEX)",** .9 US Large Value / .1 Intl Large Value **,0.0062
COTY,"Coty Inc Class A(USD,COTY)",US Mid Value,0.0
BMAY,Innovator S&P 500 Buffer ETF™ May,Non-Traditional,0.0079
CSSEP,Chicken Soup for the Soul Entertainment Inc Pref Share,US Small Blend,0.0
DKS,Dick's Sporting Goods Inc,US Small Value,0.0
IBKCO,IBERIABANK Corp Pref Share,Preferred Stock,0.0
NGHCP,National General Holdings Corp Pref Share,Preferred Stock,0.0
CP,Canadian Pacific Railway Ltd,Intl Large Blend,0.0
CTB,Cooper Tire & Rubber Co,US Small Value,0.0
APTS,Preferred Apartment Communities Inc,US Small Blend,0.0
DHRIX,Diamond Hill Core Bond I,Int-Term Inv. Grade,0.0047
TRRIX,T. Rowe Price Retirement Balanced,** 60 Int-Term Inv. Grade / 30 US Large Blend / 10 Intl Large Blend **,0.0051
DGRS,WisdomTree US SmallCap Qual Div Gr ETF,US Small Value,0.0038
DEW,WisdomTree Global High Divident ETF,** 60 US Large Value / 40 Intl Large Value **,0.0058
CPB,Campbell Soup Co,US Mid Value,0.0
GMXAY,Genmab A/S ADR,US Mid Growth,0.0
CPBYX,Invesco Core Plus Bond Y,Int-Term Inv. Grade,0.005
WIIBX,Segall Bryant & Hamill Plus Bond Instl,Int-Term Inv. Grade,0.004
IOFIX,AlphaCentric Income Opportunities,Non-traditional,0.015
UCTT,Ultra Clean Holdings,US Small Growth,0.0
BGCP,BGC Partners Inc Class A,US Small Value,0.0
CPL,"CPFL Energia SA ADR(USD,CPL)",US Large Value,0.0
NMRK,Newmark Group Inc Class A,US Small Value,0.0
FMCSX,Fidelity® Mid-Cap Stock,** 85 US Mid Blend / 10 Intl Mid Blend / 5 Cash **,0.0085
WISGX,Segall Bryant & Hamill Small Cap GrInstl,US Small Growth,0.0087
FOCPX,Fidelity OTC,US Large Growth,0.0089
FCPVX,Fidelity Small Cap Value,US Small Value,0.0066
FDVLX,Fidelity Value,** 90 US Mid Blend / 10 Intl Mid Blend **,0.0059
CIM,Chimera Investment Corp,US Small Value,0.0
SVC,Service Properties Trust,US Mid Value,0.0
AGEN,Agenus Inc,US Small Growth,0.0
COOP,Mr. Cooper Group Inc,US Small Blend,0.0
CPXIX,Cohen & Steers Preferred Sec & Inc I,Preferred Stock,0.0085
FHB,First Hawaiian Inc,US Small Value,0.0
WTIBX,Segall Bryant & Hamill Plus Bond Ret,Int-Term Inv. Grade,0.0055
UTSI,UTStarcom Holdings Corp,Emerging Small Blend,0.0
TAN,Invesco Solar ETF,** 50 US Mid Growth / 30 Intl Mid Growth / 20 Emerging Mid Growth **,0.0066
FZFXX,Fidelity® Treasury Money Market Fund,Cash/Money Market,0.0
CORE,Core-Mark Holding Co Inc,US Small Blend,0.0
VIVIX,Vanguard Value Index I,US Large Value,0.0004
FRFXX,Capital Reserves Fund,Cash/Money Market,0.0
AHYMX,Aberdeen Short Dur Hi Yld Muncpl Instl,High Yield,0.0065
VPC,Virtus Private Credit ETF,** 60 US Small Value / 40 High Yield **,0.0646
ARBFX,Arbitrage R,** 70 US Mid Blend / 20 Cash / 10 Intl Mid Blend **,0.0135
CRAY,"Cray Inc(USD,CRAY)",US Small Blend,0.0
TDADX,Templeton Developing Markets Adv,** 1 US Large Blend / 60 Intl Large Blend / 38 Emerging Large Blend / 1 Cash **,0.0114
THIIX,Thornburg Limited Term Income Instl,Short-Term Inv. Grade,0.0049
OMBAX,JPMorgan Mortgage-Backed Securities A,Non-traditional,0.0065
DUSQX,DFA US Large Cap Equity Institutional,US Large Blend,0.0017
EAISX,Parametric International Equity Investor,Intl Large Blend,0.0075
BIZD,VanEck Vectors BDC Income ETF,US Large Value,0.1092
IGF,iShares Global Infrastructure ETF,** 60 Intl Large Blend / 40 US Large Blend **,0.0046
NEP,NextEra Energy Partners LP,MLP,0.0
DFAE,Dimensional Emerging Core Equity Mkt ETF,Emerging Large Blend,0.0035
CRC,California Resources Corp,US Small Value,0.0
ICLN,iShares Global Clean Energy ETF,** 40 US Mid Growth / 40 Intl Mid Growth / 20 Emerging Mid Growth **,0.004
VSCPX,Vanguard Small Cap Index InstlPlus,US Small Blend,0.0003
VTPSX,Vanguard Total Intl Stock Idx InstlPls,Intl Large Blend,0.0007
DHRAX,Diamond Hill Core Bond Inv,Int-Term Inv. Grade,0.0076
TICRX,TIAA-CREF Social Choice Eq Retail,US Large Blend,0.0045
CREE,"Cree Inc(USD,CREE)",US Mid Growth,0.0
GCP,GCP Applied Technologies Inc,US Small Value,0.0
GRA,W R Grace & Co,US Mid Value,0.0
ACHN,Achillion Pharmaceuticals Inc,US Small Value,0.0
APLS,Apellis Pharmaceuticals Inc,US Small Blend,0.0
SGMO,Sangamo Therapeutics Inc,US Small Growth,0.0
UBER,Uber Technologies Inc,US Large Growth,0.0
PINS,Pinterest Inc,US Large Growth,0.0
VLACX,Vanguard Large Cap Index Investor,US Large Blend,0.0017
WTSGX,Segall Bryant & Hamill Small Cap Gr Ret,US Small Growth,0.0103
AAXJ,iShares MSCI All Country Asia ex Jpn ETF,Intl Large Blend,0.0069
WBIGX,William Blair International Growth N,Intl Large Growth,0.0145
crihx,"CRM Long/Short Opportunities Instl(USD,CRIHX)",Liquid Alternative,0.016
ARLO,Arlo Technologies Inc,US Small Blend,0.0
ONTO,Onto Innovation Inc,US Small Growth,0.0
NTGR,Netgear Inc,US Small Blend,0.0
OSPN,OneSpan Inc,US Small Blend,0.0
OLY,Olympia Financial Group Inc,Intl Small Blend,0.0
OMVky,Omv AG,Intl Large Value,0.0
THIFX,Thornburg Limited Term Income A,Short-Term Inv. Grade,0.0077
FSENX,Fidelity® Select Energy,US Large Value,0.0078
AAGIY,"AIA Group Ltd ADR(USD,AAGIY)",Intl Large Growth,0.0
CRL,Charles River Laboratories International Inc,US Mid Blend,0.0
FPADX,Fidelity® Emerging Markets Idx,Emerging Large Blend,0.0008
TRWIX,Transamerica International Equity I2,Intl Large Value,0.0079
JGMNX,Janus Henderson Triton N,US Mid Growth,0.0066
PSMVX,Principal SmallCap Value II R6,US Small Blend,0.0101
FSMDX,Fidelity® Mid Cap Index,US Mid Blend,0.00025
BOCT,Innovator S&P 500 Buffer ETF October,Non-Traditional,0.0079
WFPRX,Wells Fargo Special Mid Cap Value R6,US Mid Value,0.0073
FSPGX,Fidelity® Large Cap Growth Idx,US Large Growth,0.00035
DDZRX,Delaware Value® R6,US Large Value,0.0058
GSFAX,Goldman Sachs Bond A,Int-Term Inv. Grade,0.0079
REREX,American Funds Europacific Growth R4,Intl Large Growth,0.0084
CRM,Salesforce.com Inc,US Large Growth,0.0
RPFFX,Royce Premier Service,** 85 US Small Growth / 15 Intl Small Growth **,0.0149
JBBSX,JPMorgan SmartRetirement® Blend 2025 R5,** 35 US Large Blend / 20 Intl Large Blend / 45 Int-Term Inv. Grade **,0.0039
JPBRX,JPMorgan SmartRetirement® Blend 2035 R5,** 45 US Large Blend / 30 Intl Large Blend / 25 Int-Term Inv. Grade **,0.0039
FSK,FS KKR Capital Corp,US Small Value,0.0
BJUL,Innovator U.S. Equity Buffer ETF July,Non-Traditional,0.0079
CODI,Compass Diversified Holdings,US Small Value,0.0
LAMR,Lamar Advertising Co Class A,US Mid Value,0.0
CNRNX,City National Rochdale Muni Hi Inc N,Int-Term Inv. Grade,0.0107
RIMOX,City National Rochdale Fxd Inc Opps N,High Yield,0.0111
CNRYX,Fiera Capital Emerging Markets Instl,Intl Large Growth,0.0136
VRLIX,Stone Ridge US Hedged Equity I,Non-traditional,0.005
CRRFY,CARREFOUR SA F SPONSORED ADR 1 ADR REPS 0.2 ORD SHS,Intl Large Value,0.0
DLFNX,DoubleLine Core Fixed Income N,Int-Term Inv. Grade,0.0073
DLENX,DoubleLine Emerging Markets Fixed Inc N,Emerging Market Debt,0.0114
DMLAX,DoubleLine Multi-Asset Growth A,** 30 US Large Blend / 30 Intl Large Blend / 40 Short-Term Inv. Grade **,0.016
AFSI,"AmTrust Financial Services Inc(USD,AFSI)",US Small Value,0.0
DLFRX,DoubleLine Floating Rate N,High Yield,0.0089
GPARX,GuidePath® Absolute Return Allc Svc,** 85 Int-Term Inv. Grade / 15 Cash **,0.0117
GPIFX,GuidePath® Flexible Income Allc Svc,High Yield,0.0132
AMJ,JPMorgan Alerian MLP ETN,MLP,0.0085
BWZ,SPDR® Blmbg Barclays ST Intrn TrsBd ETF,Short-Term Inv. Grade,0.0035
SRLN,SPDR® Blackstone / GSO Senior Loan ETF,Bank Loans,0.007
FLRN,SPDR® Blmbg Barclays Inv Grd Flt Rt ETF,Short-Term Inv. Grade,0.0015
CRSP,CRISPR Therapeutics AG,Intl Small Growth,0.0
HEZU,iShares Currency Hedged MSCI Eurozn ETF,Intl Large Blend,0.005
GNTX,GENTEX CORP,US Mid Blend,0.0
CS,Credit Suisse Group AG ADR,Intl Large Blend,0.0
ISCB,iShares Morningstar Small-Cap ETF,US Small Blend,0.0004
CSAIX,Credit Suisse Managed Futs Strat I,US Inverse Debt,0.013
FRBSX,Franklin Mutual U.S. Value A,** 85 US Mid Value / 11 Intl Mid Value / 4 Cash **,0.009
SUSB,iShares ESG 1-5 Year USD Corp Bd ETF,Short-Term Inv. Grade,0.0012
FGCKX,Fidelity® Growth Company K,** 90 US Large Growth / 10 Intl Large Growth **,0.0076
MXI,iShares Global Materials ETF,Commodities,0.0046
VSCAX,Invesco Small CapValue A,** 90 US Small Value / 10 Intl Small Value **,0.0112
CSCO,Cisco Systems Inc,US Large Value,0.0
SUSC,iShares ESG USD Corporate Bond ETF,Int-Term Inv. Grade,0.0018
HLMNX,Harding Loevner International Eq Inv,Intl Large Growth,0.0114
SUBFX,Carillon Reams Unconstrained Bond I,Short-Term Inv. Grade,0.005
HWMIX,Hotchkis & Wiley Mid-Cap Value I,** 75 US Mid Value / 25 Intl Mid Value **,0.0103
GOBIX,BrandywineGLOBAL Global Opp Bond I,Int-Term Inv. Grade,0.0068
VVISX,Vulcan Value Partners Small Cap Instl,** 70 US Small Blend / 30 Intl Small Blend **,0.0101
EMRIX,VanEck Emerging Markets I,Emerging Large Growth,0.01
TGMEX,TCW Emerging Markets Multi-Asset Opps N,** 25 Intl Large Growth / 35 Emerging Large Growth / 40 World Bond **,0.012
OGLVX,JPMorgan Short Duration Bond A,Short-Term Inv. Grade,0.0059
CSDIX,COHEN & STEERS REAL ESTATE SECS I,US Real Estate,0.0088
JCPI,JPMorgan Inflation Managed Bond ETF,Inflation Protected,0.0025
CSGP,COSTAR GROUP INC,US Mid Growth,0.0
FHCOX,Federated Hermes Conservative Mcsht Ins,Short-Term Inv. Grade,0.0025
CSGS,"CSG Systems International Inc(USD,CSGS)",US Small Value,0.0
PRFRX,T. Rowe Price Floating Rate,Bank Loans,0.0076
AAOI,Applied Optoelectronics Inc,US Small Value,0.0
CSJ,"iShares 1-3 Year Credit Bond ETF(USD,CSJ)",Short-Term Inv. Grade,0.002
OMFL,Invesco Russell 1000® Dynamic Mltfct ETF,US Mid Value,0.0029
cslly,"CSL Ltd ADR(USD,CSLLY)",Intl Large Growth,0.0
NMZ,Nuveen Muni High Income Opp,High Yield,0.0195
QLYS,Qualys Inc,US Small Growth,0.0
MRGRX,MFS Core Equity I,US Large Blend,0.0068
CVY,Invesco Zacks Multi-Asset Income ETF,** 80 US Large Blend / 10 Intl Large Blend / 10 Int-Term Inv. Grade **,0.0088
KPRCX,KP Retirement Path 2025 Institutional,** 40 US Large Blend / 20 Intl Large Blend / 40 Int-Term Inv. Grade **,0.0
DFVIX,DFA International Value III,Intl Large Value,0.0024
DFUVX,DFA US Large Cap Value III,US Large Value,0.0013
SRRIX,Stone Ridge Trust II - Reinsurance Risk Prem Interval Fund,Non-traditional,0.0105
HRC,Hill-Rom Holdings Inc,US Mid Blend,0.0
CSM,ProShares Large Cap Core Plus ETF,US Large Blend,0.0045
BBN,BlackRock Taxable Municipal Bond Trust,Long-Term Inv. Grade,0.0253
ITB,iShares US Home Construction ETF,US Mid Blend,0.0042
TINGX,Thornburg International Growth I,** 15 US Large Growth / 75 Intl Large Growth / 10 Cash **,0.0099
BRUFX,Bruce,** 70 US Large Value / 7 Intl Large Value / 8 Int-Term Inv. Grade / 15 Cash **,0.0068
Cisco Call Option,Cisco Systems EXP 12/20/19,Options,0.0
Teva Call Option,Teva Pharmaceutical DUE 12/20/19,Options,0.0
GSTOX,Goldman Sachs Small Cap Gr Insghts Inv,US Small Growth,0.0098
EPOL,iShares MSCI Poland ETF,Emerging Mid Value,0.0063
ERUS,iShares MSCI Russia Capped ETF,Emering Large Value,0.0059
BFAM,Bright Horizons Family Solutions Inc,US Mid Growth,0.0
BRKR,Bruker Corp,US Mid Growth,0.0
CSRSX,Cohen & Steers Realty Shares,US Real Estate,0.0096
ETSY,Etsy Inc,US Mid Growth,0.0
MSCI,MSCI Inc,US Mid Growth,0.0
GNW,Genworth Financial Inc,US Small Value,0.0
VWDRY,Vestas Wind Systems A/S ADR,Intl Large Value,0.0
CSX,CSX Corp,US Large Blend,0.0
WIMI,WiMi Hologram Cloud Inc ADR,Emerging Small Value,0.0
HSCSX,Homestead Small Company Stock,US Small Blend,0.0106
CTAS,"Cintas Corp(USD,CTAS)",US Large Growth,0.0
OSTFX,Osterweis,** 90 US Large Growth / 3 Intl Large Growth / 7 Cash **,0.0095
FNILX,Fidelity Large Cap Index,US Large Blend,0.0001
FLGEX,Fidelity Large Cap Growth Index,US Large Growth,0.0039
FISVX,Fidelity Small Cap Value Index,US Small Value,0.0005
FAETX,American Funds 2030 Trgt Date Retire F1,** 45 US Large Blend / 15 Intl Large Blend / 3 Emerging Large Blend / 30 Int-Term Inv. Grade / 7 Cash **,0.0069
CTL,CenturyLink Inc,US Mid Value,0.0
FECGX,Fidelity Small Cap Growth Index,US Small Growth,0.0005
FSRNX,Fidelity Real Estate Index,US Real Estate,0.0007
TRRDX,T . Rowe Price Retirement 2040,** 55 US Large Growth / 30 Intl Large Growth / 15 Int-Term Inv. Grade **,0.007
LIPIX,Blackrock LifePath Index 2050 Institutional,** 55 US Large Blend / 45 Intl Large Blend **,0.0015
VTRLX,Vanguard Institutional Target Retire 2050 ,** 55 US Large Blend / 35 Intl Large Blend / 10 Int-Term Inv. Grade ** ,0.0009
BKR,Baker Hughes Co Class A,US Large Growth,0.0
CLW,Clearwater Paper Corp,US Small Value,0.0
MOH,Molina Healthcare Inc,US Mid Value,0.0
ADPT,Adaptive Biotechnologies Corp,US Mid Blend,0.0
CVIRX,Columbia Dividend Income Adv,US Large Blend,0.0067
AGIO,Agios Pharmaceuticals INC,US Small Growth,0.0
CTRZX,"Multi-Manager Total Return Bd Strat Inst(USD,CTRZX)",Int-Term Inv. Grade,0.0053
CBOE,CBOE Global Markets,US Mid Blend,0.0
GH,Guardant Health Inc,US Mid Blend,0.0
MRVL,Marvell Technology Inc,Intl Large Growth,0.0
MVRXX,Morgan Stanley Institutional Liquid Government Port,Cash/Money Market,0.0
AGDYX,AB High Income Advisor,High Yield,0.0058
SDSCX,BNY Mellon SM/MD CAP GR I,US Mid Growth,0.0074
FULIX,Federated Ultra Short Bond Instl,Short-Term Inv. Grade,0.0038
HGIIX,Hartford Core Equity,US Large Blend,0.0047
FIXIX,Fidelity Advisor Intl Small Cap I,Intl Mid Blend,0.0102
PXSGX,Virtus KAR Small-Cap Growth I,** 80 US Mid Growth /20 Intl Mid Growth **,0.0114
ACGYX,AB Income Advisor,Int-Term Inv. Grade,0.0155
CTSH,COGNIZANT TECH SOLUTIONS-A,US Large Growth,0.0
APDFX,Artisan High Income Advisor,High Yield,0.0083
BDHIX,Blackrock Dynamic High Income Inst,** 30 US Large Blend / 15 Intl Large Blend / 55 High Yield **,0.0077
NWQIX,Nuveen NWQ Flexible Income I,** 20 US Large Value / 80 High Yield **,0.0071
PZTRX,PGIM Global Total Return Z,** 70 Int-Term Inv. Grade / 25 High Yield / 5 Cash **,0.0063
PGDIX,Principal Global Div Inc Instl,** 20 US Mid Value / 80 High Yield **,0.0069
PIMSX,Virtus Newfleet Multi-Sector S/T Bd I,Short-Term Inv. Grade,0.0072
ADGYX,AB Core Opportunities Advisor,** 85 US Large Blend / 15 Cash/Money Market **,0.0084
